,일자,군구,유동인구수
5860,20191022,양천구,7341800
5861,20191022,중랑구,6696620
5862,20191022,강동구,7593290
5863,20191022,성동구,6287210
5864,20191022,송파구,12339470
5865,20191022,노원구,9093850
5866,20191022,종로구,5978580
5867,20191022,금천구,5595320
5868,20191022,서대문구,6264410
5869,20191022,구로구,8392560
5870,20191022,동대문구,6990050
5871,20191022,중구,6830980
5872,20191022,도봉구,5386590
5873,20191022,강북구,5362210
5874,20191022,성북구,8020230
5875,20191023,광진구,6681840
5876,20191023,마포구,8305670
5877,20191023,서초구,10575680
5878,20191023,관악구,9003570
5879,20191023,강서구,10218520
5880,20191023,용산구,5279960
5881,20191023,강남구,15344350
5882,20191023,동작구,7375530
5883,20191023,영등포구,9905820
5884,20191023,은평구,7472230
5885,20191023,양천구,7337960
5886,20191023,중랑구,6671710
5887,20191023,강동구,7584840
5888,20191023,성동구,6260640
5889,20191023,송파구,12285080
5890,20191023,노원구,9081030
5891,20191023,종로구,6087570
5892,20191023,금천구,5574330
5893,20191023,서대문구,6204160
5894,20191023,구로구,8381310
5895,20191023,동대문구,6969710
5896,20191023,중구,6758740
5897,20191023,도봉구,5383210
5898,20191023,강북구,5363100
5899,20191023,성북구,8012830
5900,20191024,광진구,6722730
5901,20191024,마포구,8332060
5902,20191024,서초구,10617720
5903,20191024,관악구,9008010
5904,20191024,강서구,10206890
5905,20191024,용산구,5318830
5906,20191024,강남구,15376820
5907,20191024,동작구,7334590
5908,20191024,영등포구,9871590
5909,20191024,은평구,7474300
5910,20191024,양천구,7325360
5911,20191024,중랑구,6680450
5912,20191024,강동구,7573180
5913,20191024,성동구,6271060
5914,20191024,송파구,12171860
5915,20191024,노원구,9071880
5916,20191024,종로구,6079410
5917,20191024,금천구,5582190
5918,20191024,서대문구,6227960
5919,20191024,구로구,8396890
5920,20191024,동대문구,6955690
5921,20191024,중구,6796410
5922,20191024,도봉구,5378560
5923,20191024,강북구,5347650
5924,20191024,성북구,7959400
5925,20191025,광진구,6753230
5926,20191025,마포구,8419510
5927,20191025,서초구,10689100
5928,20191025,관악구,8997130
5929,20191025,강서구,10186880
5930,20191025,용산구,5400380
5931,20191025,강남구,15339940
5932,20191025,동작구,7310410
5933,20191025,영등포구,9857300
5934,20191025,은평구,7466940
5935,20191025,양천구,7362270
5936,20191025,중랑구,6671000
5937,20191025,강동구,7631600
5938,20191025,성동구,6217990
5939,20191025,송파구,12216950
5940,20191025,노원구,9015550
5941,20191025,종로구,6413490
5942,20191025,금천구,5516760
5943,20191025,서대문구,6156000
5944,20191025,구로구,8465290
5945,20191025,동대문구,6883310
5946,20191025,중구,6750410
5947,20191025,도봉구,5371460
5948,20191025,강북구,5377080
5949,20191025,성북구,7832360
5950,20191026,광진구,7080190
5951,20191026,마포구,8229250
5952,20191026,서초구,9370010
5953,20191026,관악구,9424780
5954,20191026,강서구,10296910
5955,20191026,용산구,5309110
5956,20191026,강남구,12529120
5957,20191026,동작구,7437930
5958,20191026,영등포구,8800460
5959,20191026,은평구,7973510
5960,20191026,양천구,7681750
5961,20191026,중랑구,6973590
5962,20191026,강동구,7843770
5963,20191026,성동구,5773190
5964,20191026,송파구,12537350
5965,20191026,노원구,9459770
5966,20191026,종로구,5053490
5967,20191026,금천구,4710920
5968,20191026,서대문구,5998010
5969,20191026,구로구,8257870
5970,20191026,동대문구,6790770
5971,20191026,중구,4513010
5972,20191026,도봉구,5652230
5973,20191026,강북구,5646680
5974,20191026,성북구,7941980
5975,20191027,광진구,7033450
5976,20191027,마포구,7880000
5977,20191027,서초구,8691930
5978,20191027,관악구,9688400
5979,20191027,강서구,10391920
5980,20191027,용산구,5083810
5981,20191027,강남구,11463010
5982,20191027,동작구,7392470
5983,20191027,영등포구,8440140
5984,20191027,은평구,8199910
5985,20191027,양천구,7866960
5986,20191027,중랑구,7149550
5987,20191027,강동구,8016610
5988,20191027,성동구,5607120
5989,20191027,송파구,12421920
5990,20191027,노원구,9620260
5991,20191027,종로구,4312000
5992,20191027,금천구,4719290
5993,20191027,서대문구,5937450
5994,20191027,구로구,8245500
5995,20191027,동대문구,6761960
5996,20191027,중구,3778400
5997,20191027,도봉구,5935710
5998,20191027,강북구,5817960
5999,20191027,성북구,8091400
6000,20191028,광진구,6764050
6001,20191028,마포구,8235050
6002,20191028,서초구,10513760
6003,20191028,관악구,9094880
6004,20191028,강서구,10278550
6005,20191028,용산구,5278510
6006,20191028,강남구,15193730
6007,20191028,동작구,7410540
6008,20191028,영등포구,9865980
6009,20191028,은평구,7521970
6010,20191028,양천구,7410530
6011,20191028,중랑구,6753580
6012,20191028,강동구,7639110
6013,20191028,성동구,6282070
6014,20191028,송파구,12213170
6015,20191028,노원구,9095430
6016,20191028,종로구,5922080
6017,20191028,금천구,5649070
6018,20191028,서대문구,6259810
6019,20191028,구로구,8468470
6020,20191028,동대문구,6979170
6021,20191028,중구,6668670
6022,20191028,도봉구,5430950
6023,20191028,강북구,5424150
6024,20191028,성북구,8029890
6025,20191029,광진구,6707120
6026,20191029,마포구,8246240
6027,20191029,서초구,10597550
6028,20191029,관악구,9007870
6029,20191029,강서구,10228510
6030,20191029,용산구,5284170
6031,20191029,강남구,15376120
6032,20191029,동작구,7376260
6033,20191029,영등포구,9871570
6034,20191029,은평구,7457650
6035,20191029,양천구,7326720
6036,20191029,중랑구,6690370
6037,20191029,강동구,7587610
6038,20191029,성동구,6287700
6039,20191029,송파구,12458120
6040,20191029,노원구,9045880
6041,20191029,종로구,6069570
6042,20191029,금천구,5577930
6043,20191029,서대문구,6262010
6044,20191029,구로구,8392320
6045,20191029,동대문구,6956100
6046,20191029,중구,6819830
6047,20191029,도봉구,5375170
6048,20191029,강북구,5371400
6049,20191029,성북구,8018950
6050,20191030,광진구,6705180
6051,20191030,마포구,8277390
6052,20191030,서초구,10561530
6053,20191030,관악구,9019750
6054,20191030,강서구,10197020
6055,20191030,용산구,5301030
6056,20191030,강남구,15359420
6057,20191030,동작구,7351510
6058,20191030,영등포구,9926930
6059,20191030,은평구,7452830
6060,20191030,양천구,7306720
6061,20191030,중랑구,6665620
6062,20191030,강동구,7586510
6063,20191030,성동구,6295580
6064,20191030,송파구,12204730
6065,20191030,노원구,9040620
6066,20191030,종로구,6239640
6067,20191030,금천구,5580960
6068,20191030,서대문구,6254630
6069,20191030,구로구,8409360
6070,20191030,동대문구,6981210
6071,20191030,중구,6858450
6072,20191030,도봉구,5373220
6073,20191030,강북구,5356070
6074,20191030,성북구,8010330
6075,20191031,광진구,6737570
6076,20191031,마포구,8632700
6077,20191031,서초구,10983020
6078,20191031,관악구,8945290
6079,20191031,강서구,10433110
6080,20191031,용산구,5474700
6081,20191031,강남구,15474240
6082,20191031,동작구,7305860
6083,20191031,영등포구,10005870
6084,20191031,은평구,7521050
6085,20191031,양천구,7312940
6086,20191031,중랑구,6781200
6087,20191031,강동구,7271370
6088,20191031,성동구,6327180
6089,20191031,송파구,12670780
6090,20191031,노원구,8981120
6091,20191031,종로구,6198900
6092,20191031,금천구,5644060
6093,20191031,서대문구,6055790
6094,20191031,구로구,8644400
6095,20191031,동대문구,7046660
6096,20191031,중구,7061170
6097,20191031,도봉구,5423790
6098,20191031,강북구,5388810
6099,20191031,성북구,8170520
6100,20191101,영등포구,9941310
6101,20191101,구로구,8454100
6102,20191101,동대문구,6958230
6103,20191101,서초구,10692490
6104,20191101,성동구,6295480
6105,20191101,성북구,7877460
6106,20191101,은평구,7573200
6107,20191101,양천구,7435660
6108,20191101,마포구,8502500
6109,20191101,중구,6815020
6110,20191101,도봉구,5440410
6111,20191101,강동구,7693690
6112,20191101,광진구,6794800
6113,20191101,관악구,9065540
6114,20191101,강남구,15537190
6115,20191101,용산구,5519090
6116,20191101,중랑구,6735070
6117,20191101,노원구,9083440
6118,20191101,종로구,6120380
6119,20191101,강북구,5445500
6120,20191101,금천구,5565330
6121,20191101,강서구,10341730
6122,20191101,동작구,7361050
6123,20191101,송파구,12359860
6124,20191101,서대문구,6186070
6125,20191102,영등포구,8759360
6126,20191102,구로구,8185290
6127,20191102,동대문구,6835260
6128,20191102,서초구,9332890
6129,20191102,성동구,5812120
6130,20191102,성북구,7955310
6131,20191102,은평구,8064030
6132,20191102,양천구,7765160
6133,20191102,마포구,8183150
6134,20191102,중구,4601970
6135,20191102,도봉구,5717440
6136,20191102,강동구,7900150
6137,20191102,광진구,7008810
6138,20191102,관악구,9482610
6139,20191102,강남구,12679160
6140,20191102,용산구,5182870
6141,20191102,중랑구,7027160
6142,20191102,노원구,9508810
6143,20191102,종로구,5160550
6144,20191102,강북구,5684000
6145,20191102,금천구,4742860
6146,20191102,강서구,10376450
6147,20191102,동작구,7444220
6148,20191102,송파구,12327210
6149,20191102,서대문구,5980290
6150,20191103,영등포구,8592710
6151,20191103,구로구,8290780
6152,20191103,동대문구,6841940
6153,20191103,서초구,8700860
6154,20191103,성동구,5629080
6155,20191103,성북구,8099870
6156,20191103,은평구,8304860
6157,20191103,양천구,7964720
6158,20191103,마포구,7819050
6159,20191103,중구,3830260
6160,20191103,도봉구,5990170
6161,20191103,강동구,8056830
6162,20191103,광진구,7033400
6163,20191103,관악구,9754240
6164,20191103,강남구,11636390
6165,20191103,용산구,4958440
6166,20191103,중랑구,7209930
6167,20191103,노원구,9741820
6168,20191103,종로구,4334690
6169,20191103,강북구,5847020
6170,20191103,금천구,4770760
6171,20191103,강서구,10496460
6172,20191103,동작구,7414690
6173,20191103,송파구,12229810
6174,20191103,서대문구,5916670
6175,20191104,영등포구,9968850
6176,20191104,구로구,8535750
6177,20191104,동대문구,7051140
6178,20191104,서초구,10573640
6179,20191104,성동구,6304280
6180,20191104,성북구,8029920
6181,20191104,은평구,7616900
6182,20191104,양천구,7489470
6183,20191104,마포구,8278100
6184,20191104,중구,6793750
6185,20191104,도봉구,5479200
6186,20191104,강동구,7657810
6187,20191104,광진구,6773650
6188,20191104,관악구,9103510
6189,20191104,강남구,15333130
6190,20191104,용산구,5277660
6191,20191104,중랑구,6787360
6192,20191104,노원구,9176160
6193,20191104,종로구,6020730
6194,20191104,강북구,5456850
6195,20191104,금천구,5693170
6196,20191104,강서구,10363790
6197,20191104,동작구,7436300
6198,20191104,송파구,12276110
6199,20191104,서대문구,6269180
6200,20191105,영등포구,9949130
6201,20191105,구로구,8478470
6202,20191105,동대문구,7053540
6203,20191105,서초구,10645070
6204,20191105,성동구,6319910
6205,20191105,성북구,8042340
6206,20191105,은평구,7550080
6207,20191105,양천구,7510530
6208,20191105,마포구,8341150
6209,20191105,중구,6890140
6210,20191105,도봉구,5426040
6211,20191105,강동구,7641360
6212,20191105,광진구,6743710
6213,20191105,관악구,9062970
6214,20191105,강남구,15508540
6215,20191105,용산구,5291890
6216,20191105,중랑구,6728760
6217,20191105,노원구,9141510
6218,20191105,종로구,6156560
6219,20191105,강북구,5409370
6220,20191105,금천구,5635080
6221,20191105,강서구,10012390
6222,20191105,동작구,7406340
6223,20191105,송파구,12223830
6224,20191105,서대문구,6300930
6225,20191106,영등포구,9930820
6226,20191106,구로구,8491360
6227,20191106,동대문구,7032570
6228,20191106,서초구,10590790
6229,20191106,성동구,6301270
6230,20191106,성북구,8028950
6231,20191106,은평구,7549340
6232,20191106,양천구,7519740
6233,20191106,마포구,8320700
6234,20191106,중구,6846140
6235,20191106,도봉구,5413840
6236,20191106,강동구,7644550
6237,20191106,광진구,6760770
6238,20191106,관악구,9061460
6239,20191106,강남구,15522910
6240,20191106,용산구,5298740
6241,20191106,중랑구,6707330
6242,20191106,노원구,9114570
6243,20191106,종로구,6180840
6244,20191106,강북구,5391170
6245,20191106,금천구,5599290
6246,20191106,강서구,10121840
6247,20191106,동작구,7400700
6248,20191106,송파구,12248040
6249,20191106,서대문구,6285500
6250,20191107,영등포구,9908410
6251,20191107,구로구,8465740
6252,20191107,동대문구,7013110
6253,20191107,서초구,10602020
6254,20191107,성동구,6284940
6255,20191107,성북구,8007440
6256,20191107,은평구,7524860
6257,20191107,양천구,7425480
6258,20191107,마포구,8341250
6259,20191107,중구,6864900
6260,20191107,도봉구,5408990
6261,20191107,강동구,7611330
6262,20191107,광진구,6769540
6263,20191107,관악구,9039850
6264,20191107,강남구,15611130
6265,20191107,용산구,5317570
6266,20191107,중랑구,6691120
6267,20191107,노원구,9072430
6268,20191107,종로구,6167330
6269,20191107,강북구,5382280
6270,20191107,금천구,5601600
6271,20191107,강서구,10227090
6272,20191107,동작구,7360990
6273,20191107,송파구,12206160
6274,20191107,서대문구,6262330
6275,20191108,영등포구,9892420
6276,20191108,구로구,8454180
6277,20191108,동대문구,6922600
6278,20191108,서초구,10696030
6279,20191108,성동구,6248150
6280,20191108,성북구,7884790
6281,20191108,은평구,7514190
6282,20191108,양천구,7419870
6283,20191108,마포구,8388020
6284,20191108,중구,6762330
6285,20191108,도봉구,5400430
6286,20191108,강동구,7659520
6287,20191108,광진구,6725910
6288,20191108,관악구,9002710
6289,20191108,강남구,15579460
6290,20191108,용산구,5354810
6291,20191108,중랑구,6682180
6292,20191108,노원구,9038890
6293,20191108,종로구,6101990
6294,20191108,강북구,5400840
6295,20191108,금천구,5537450
6296,20191108,강서구,10130870
6297,20191108,동작구,7341490
6298,20191108,송파구,12281960
6299,20191108,서대문구,6164290
6300,20191109,영등포구,3416200
6301,20191109,구로구,3519890
6302,20191109,동대문구,2914230
6303,20191109,서초구,3446430
6304,20191109,성동구,2386210
6305,20191109,성북구,3496790
6306,20191109,은평구,3621460
6307,20191109,양천구,3445140
6308,20191109,마포구,3147450
6309,20191109,중구,1410730
6310,20191109,도봉구,2580340
6311,20191109,강동구,3459030
6312,20191109,광진구,2931320
6313,20191109,관악구,4199340
6314,20191109,강남구,4701090
6315,20191109,용산구,1956070
6316,20191109,중랑구,3135200
6317,20191109,노원구,4171600
6318,20191109,종로구,1529740
6319,20191109,강북구,2521790
6320,20191109,금천구,2028910
6321,20191109,강서구,4411820
6322,20191109,동작구,3177730
6323,20191109,송파구,5072950
6324,20191109,서대문구,2508640
6325,20191110,영등포구,8369070
6326,20191110,구로구,8235130
6327,20191110,동대문구,6805710
6328,20191110,서초구,8611140
6329,20191110,성동구,5586830
6330,20191110,성북구,8069320
6331,20191110,은평구,8241480
6332,20191110,양천구,7926480
6333,20191110,마포구,7688940
6334,20191110,중구,3758360
6335,20191110,도봉구,5966750
6336,20191110,강동구,7980660
6337,20191110,광진구,6942880
6338,20191110,관악구,9680590
6339,20191110,강남구,11600800
6340,20191110,용산구,4880970
6341,20191110,중랑구,7149480
6342,20191110,노원구,9636920
6343,20191110,종로구,4249630
6344,20191110,강북구,5822620
6345,20191110,금천구,4734390
6346,20191110,강서구,10003950
6347,20191110,동작구,7373890
6348,20191110,송파구,12084690
6349,20191110,서대문구,5910110
6350,20191111,영등포구,9915190
6351,20191111,구로구,8614180
6352,20191111,동대문구,7013310
6353,20191111,서초구,10678390
6354,20191111,성동구,6247170
6355,20191111,성북구,8148990
6356,20191111,은평구,7622660
6357,20191111,양천구,7351230
6358,20191111,마포구,8372520
6359,20191111,중구,6653440
6360,20191111,도봉구,5506450
6361,20191111,강동구,7502570
6362,20191111,광진구,6762950
6363,20191111,관악구,9065290
6364,20191111,강남구,15081560
6365,20191111,용산구,5229710
6366,20191111,중랑구,6815320
6367,20191111,노원구,9090410
6368,20191111,종로구,5885030
6369,20191111,강북구,5434050
6370,20191111,금천구,5665950
6371,20191111,강서구,10366550
6372,20191111,동작구,7342330
6373,20191111,송파구,12451960
6374,20191111,서대문구,6091860
6375,20191112,영등포구,9924080
6376,20191112,구로구,8446400
6377,20191112,동대문구,7021740
6378,20191112,서초구,10617180
6379,20191112,성동구,6287880
6380,20191112,성북구,8012970
6381,20191112,은평구,7515720
6382,20191112,양천구,7380250
6383,20191112,마포구,8263340
6384,20191112,중구,6843880
6385,20191112,도봉구,5412580
6386,20191112,강동구,7628450
6387,20191112,광진구,6677100
6388,20191112,관악구,9019790
6389,20191112,강남구,15415790
6390,20191112,용산구,5295910
6391,20191112,중랑구,6711050
6392,20191112,노원구,9110340
6393,20191112,종로구,6114900
6394,20191112,강북구,5404070
6395,20191112,금천구,5617810
6396,20191112,강서구,10236650
6397,20191112,동작구,7424520
6398,20191112,송파구,12226580
6399,20191112,서대문구,6283860
6400,20191113,영등포구,9918640
6401,20191113,구로구,8489850
6402,20191113,동대문구,7009810
6403,20191113,서초구,10587910
6404,20191113,성동구,6292490
6405,20191113,성북구,8045650
6406,20191113,은평구,7542010
6407,20191113,양천구,7414700
6408,20191113,마포구,8214130
6409,20191113,중구,6715140
6410,20191113,도봉구,5440980
6411,20191113,강동구,7636090
6412,20191113,광진구,6709050
6413,20191113,관악구,9032890
6414,20191113,강남구,15419440
6415,20191113,용산구,5287010
6416,20191113,중랑구,6745150
6417,20191113,노원구,9138320
6418,20191113,종로구,6009090
6419,20191113,강북구,5422140
6420,20191113,금천구,5610430
6421,20191113,강서구,10269660
6422,20191113,동작구,7441260
6423,20191113,송파구,12244510
6424,20191113,서대문구,6278670
6425,20191114,영등포구,9845440
6426,20191114,구로구,8436780
6427,20191114,동대문구,6993470
6428,20191114,서초구,10550250
6429,20191114,성동구,6289990
6430,20191114,성북구,8019880
6431,20191114,은평구,7525020
6432,20191114,양천구,7416510
6433,20191114,마포구,8196750
6434,20191114,중구,6720680
6435,20191114,도봉구,5435730
6436,20191114,강동구,7637170
6437,20191114,광진구,6703440
6438,20191114,관악구,9013920
6439,20191114,강남구,15417910
6440,20191114,용산구,5303970
6441,20191114,중랑구,6737590
6442,20191114,노원구,9106830
6443,20191114,종로구,6006490
6444,20191114,강북구,5414850
6445,20191114,금천구,5572880
6446,20191114,강서구,10200340
6447,20191114,동작구,7402150
6448,20191114,송파구,12220770
6449,20191114,서대문구,6269870
6450,20191115,영등포구,9860040
6451,20191115,구로구,8447530
6452,20191115,동대문구,6939220
6453,20191115,서초구,10651720
6454,20191115,성동구,6248120
6455,20191115,성북구,7903580
6456,20191115,은평구,7550510
6457,20191115,양천구,7429690
6458,20191115,마포구,8253250
6459,20191115,중구,6562430
6460,20191115,도봉구,5431500
6461,20191115,강동구,7686820
6462,20191115,광진구,6719120
6463,20191115,관악구,9010980
6464,20191115,강남구,15437350
6465,20191115,용산구,5339530
6466,20191115,중랑구,6743580
6467,20191115,노원구,9080220
6468,20191115,종로구,5936660
6469,20191115,강북구,5444500
6470,20191115,금천구,5539290
6471,20191115,강서구,10256750
6472,20191115,동작구,7398350
6473,20191115,송파구,12289790
6474,20191115,서대문구,6150510
6475,20191116,영등포구,8643830
6476,20191116,구로구,8196400
6477,20191116,동대문구,6886700
6478,20191116,서초구,9310650
6479,20191116,성동구,5787240
6480,20191116,성북구,8006930
6481,20191116,은평구,8021320
6482,20191116,양천구,7736870
6483,20191116,마포구,8047760
6484,20191116,중구,4561040
6485,20191116,도봉구,5686370
6486,20191116,강동구,7894790
6487,20191116,광진구,7050540
6488,20191116,관악구,9461640
6489,20191116,강남구,12613950
6490,20191116,용산구,5108620
6491,20191116,중랑구,6858980
6492,20191116,노원구,9573600
6493,20191116,종로구,5062180
6494,20191116,강북구,5685400
6495,20191116,금천구,4766250
6496,20191116,강서구,10319700
6497,20191116,동작구,7495870
6498,20191116,송파구,12224020
6499,20191116,서대문구,5991650
6500,20191117,영등포구,8485790
6501,20191117,구로구,8341410
6502,20191117,동대문구,6910800
6503,20191117,서초구,8730460
6504,20191117,성동구,5634960
6505,20191117,성북구,8249450
6506,20191117,은평구,8349810
6507,20191117,양천구,8009990
6508,20191117,마포구,7672250
6509,20191117,중구,3724930
6510,20191117,도봉구,6004880
6511,20191117,강동구,8133960
6512,20191117,광진구,6979090
6513,20191117,관악구,9759270
6514,20191117,강남구,11670370
6515,20191117,용산구,4921570
6516,20191117,중랑구,7007370
6517,20191117,노원구,9910980
6518,20191117,종로구,4138830
6519,20191117,강북구,5911890
6520,20191117,금천구,4824480
6521,20191117,강서구,10558190
6522,20191117,동작구,7470390
6523,20191117,송파구,12231050
6524,20191117,서대문구,5941950
6525,20191118,영등포구,9863980
6526,20191118,구로구,8517860
6527,20191118,동대문구,7040770
6528,20191118,서초구,10455540
6529,20191118,성동구,6298240
6530,20191118,성북구,8101350
6531,20191118,은평구,7605580
6532,20191118,양천구,7443330
6533,20191118,마포구,8153960
6534,20191118,중구,6661330
6535,20191118,도봉구,5478240
6536,20191118,강동구,7710670
6537,20191118,광진구,6723510
6538,20191118,관악구,9087390
6539,20191118,강남구,15228320
6540,20191118,용산구,5249690
6541,20191118,중랑구,6721170
6542,20191118,노원구,9198860
6543,20191118,종로구,5899800
6544,20191118,강북구,5448890
6545,20191118,금천구,5678690
6546,20191118,강서구,10320370
6547,20191118,동작구,7447090
6548,20191118,송파구,12243060
6549,20191118,서대문구,6262810
6550,20191119,영등포구,9931200
6551,20191119,구로구,8444290
6552,20191119,동대문구,7002700
6553,20191119,서초구,10622070
6554,20191119,성동구,6313650
6555,20191119,성북구,8080390
6556,20191119,은평구,7526150
6557,20191119,양천구,7401620
6558,20191119,마포구,8219620
6559,20191119,중구,6766240
6560,20191119,도봉구,5432230
6561,20191119,강동구,7631430
6562,20191119,광진구,6697530
6563,20191119,관악구,9023060
6564,20191119,강남구,15485980
6565,20191119,용산구,5304920
6566,20191119,중랑구,6698980
6567,20191119,노원구,9122840
6568,20191119,종로구,6017970
6569,20191119,강북구,5406180
6570,20191119,금천구,5614900
6571,20191119,강서구,10199020
6572,20191119,동작구,7426780
6573,20191119,송파구,12224240
6574,20191119,서대문구,6297480
6575,20191120,영등포구,9891620
6576,20191120,구로구,8444250
6577,20191120,동대문구,7005030
6578,20191120,서초구,10616300
6579,20191120,성동구,6292570
6580,20191120,성북구,8064040
6581,20191120,은평구,7516270
6582,20191120,양천구,7395570
6583,20191120,마포구,8217960
6584,20191120,중구,6789580
6585,20191120,도봉구,5423120
6586,20191120,강동구,7637840
6587,20191120,광진구,6703550
6588,20191120,관악구,9021980
6589,20191120,강남구,15525020
6590,20191120,용산구,5308260
6591,20191120,중랑구,6729550
6592,20191120,노원구,9105540
6593,20191120,종로구,6075300
6594,20191120,강북구,5390190
6595,20191120,금천구,5584040
6596,20191120,강서구,10240880
6597,20191120,동작구,7423150
6598,20191120,송파구,12214310
6599,20191120,서대문구,6281820
6600,20191121,영등포구,9884200
6601,20191121,구로구,8403420
6602,20191121,동대문구,6968690
6603,20191121,서초구,10645870
6604,20191121,성동구,6294130
6605,20191121,성북구,8008580
6606,20191121,은평구,7492230
6607,20191121,양천구,7383530
6608,20191121,마포구,8244200
6609,20191121,중구,6821030
6610,20191121,도봉구,5407260
6611,20191121,강동구,7612480
6612,20191121,광진구,6693240
6613,20191121,관악구,9004280
6614,20191121,강남구,15545430
6615,20191121,용산구,5323980
6616,20191121,중랑구,6718260
6617,20191121,노원구,9060610
6618,20191121,종로구,6092180
6619,20191121,강북구,5376840
6620,20191121,금천구,5575470
6621,20191121,강서구,10237440
6622,20191121,동작구,7385330
6623,20191121,송파구,12218540
6624,20191121,서대문구,6263790
6625,20191122,영등포구,9810210
6626,20191122,구로구,8367410
6627,20191122,동대문구,6894330
6628,20191122,서초구,10740000
6629,20191122,성동구,6248340
6630,20191122,성북구,7863850
6631,20191122,은평구,7479430
6632,20191122,양천구,7387370
6633,20191122,마포구,8338390
6634,20191122,중구,6728000
6635,20191122,도봉구,5387220
6636,20191122,강동구,7636330
6637,20191122,광진구,6683230
6638,20191122,관악구,8984010
6639,20191122,강남구,15524020
6640,20191122,용산구,5367460
6641,20191122,중랑구,6709970
6642,20191122,노원구,9003770
6643,20191122,종로구,6056540
6644,20191122,강북구,5399720
6645,20191122,금천구,5509260
6646,20191122,강서구,10284830
6647,20191122,동작구,7339220
6648,20191122,송파구,12282000
6649,20191122,서대문구,6162650
6650,20191123,영등포구,8634030
6651,20191123,구로구,8167250
6652,20191123,동대문구,6890060
6653,20191123,서초구,9370680
6654,20191123,성동구,5845080
6655,20191123,성북구,8004390
6656,20191123,은평구,8024510
6657,20191123,양천구,7737360
6658,20191123,마포구,8101890
6659,20191123,중구,4526040
6660,20191123,도봉구,5699120
6661,20191123,강동구,7911350
6662,20191123,광진구,7054580
6663,20191123,관악구,9469770
6664,20191123,강남구,12675660
6665,20191123,용산구,5135320
6666,20191123,중랑구,7073060
6667,20191123,노원구,9488530
6668,20191123,종로구,5069110
6669,20191123,강북구,5697300
6670,20191123,금천구,4760770
6671,20191123,강서구,10416380
6672,20191123,동작구,7473830
6673,20191123,송파구,12352630
6674,20191123,서대문구,6010410
6675,20191124,영등포구,8447550
6676,20191124,구로구,8347860
6677,20191124,동대문구,6917270
6678,20191124,서초구,8696410
6679,20191124,성동구,5731100
6680,20191124,성북구,8216710
6681,20191124,은평구,8336230
6682,20191124,양천구,7974740
6683,20191124,마포구,7650960
6684,20191124,중구,3724380
6685,20191124,도봉구,6007880
6686,20191124,강동구,8142700
6687,20191124,광진구,7018360
6688,20191124,관악구,9784010
6689,20191124,강남구,11478000
6690,20191124,용산구,4941460
6691,20191124,중랑구,7313070
6692,20191124,노원구,9785600
6693,20191124,종로구,4187170
6694,20191124,강북구,5921230
6695,20191124,금천구,4803040
6696,20191124,강서구,10603110
6697,20191124,동작구,7490980
6698,20191124,송파구,12285940
6699,20191124,서대문구,6024840
6700,20191125,영등포구,9845530
6701,20191125,구로구,8491660
6702,20191125,동대문구,7011600
6703,20191125,서초구,10542440
6704,20191125,성동구,6296650
6705,20191125,성북구,8029300
6706,20191125,은평구,7576610
6707,20191125,양천구,7416380
6708,20191125,마포구,8176830
6709,20191125,중구,6683740
6710,20191125,도봉구,5461340
6711,20191125,강동구,7675600
6712,20191125,광진구,6711190
6713,20191125,관악구,9066450
6714,20191125,강남구,15259810
6715,20191125,용산구,5248420
6716,20191125,중랑구,6790670
6717,20191125,노원구,9134360
6718,20191125,종로구,5909260
6719,20191125,강북구,5438410
6720,20191125,금천구,5657640
6721,20191125,강서구,10374620
6722,20191125,동작구,7404260
6723,20191125,송파구,12254100
6724,20191125,서대문구,6253060
6725,20191126,영등포구,9851750
6726,20191126,구로구,8424550
6727,20191126,동대문구,6992980
6728,20191126,서초구,10623690
6729,20191126,성동구,6325520
6730,20191126,성북구,8037580
6731,20191126,은평구,7499940
6732,20191126,양천구,7372910
6733,20191126,마포구,8230320
6734,20191126,중구,6832230
6735,20191126,도봉구,5410540
6736,20191126,강동구,7637600
6737,20191126,광진구,6679600
6738,20191126,관악구,9011710
6739,20191126,강남구,15435020
6740,20191126,용산구,5313190
6741,20191126,중랑구,6733760
6742,20191126,노원구,9089490
6743,20191126,종로구,6073140
6744,20191126,강북구,5387120
6745,20191126,금천구,5607320
6746,20191126,강서구,10307440
6747,20191126,동작구,7382780
6748,20191126,송파구,12208640
6749,20191126,서대문구,6309560
6750,20191127,영등포구,9900380
6751,20191127,구로구,8451450
6752,20191127,동대문구,6989830
6753,20191127,서초구,10621720
6754,20191127,성동구,6293480
6755,20191127,성북구,8036610
6756,20191127,은평구,7495580
6757,20191127,양천구,7353700
6758,20191127,마포구,8193560
6759,20191127,중구,6845990
6760,20191127,도봉구,5406000
6761,20191127,강동구,7620630
6762,20191127,광진구,6684600
6763,20191127,관악구,9000440
6764,20191127,강남구,15504710
6765,20191127,용산구,5330410
6766,20191127,중랑구,6719440
6767,20191127,노원구,9082080
6768,20191127,종로구,6115370
6769,20191127,강북구,5413380
6770,20191127,금천구,5586100
6771,20191127,강서구,10275630
6772,20191127,동작구,7410240
6773,20191127,송파구,12228420
6774,20191127,서대문구,6289520
6775,20191128,영등포구,9898390
6776,20191128,구로구,8428530
6777,20191128,동대문구,6978530
6778,20191128,서초구,10694300
6779,20191128,성동구,6298270
6780,20191128,성북구,8000800
6781,20191128,은평구,7489570
