시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명,옐로카펫_설치일자,보호구역_지정년도
어린이집,돈암감리교회어린이집,서울특별시 성북구 아리랑로4길 45,,37.59572686,127.017875,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,8,2020-02-28,3070000,서울특별시 성북구,0,13
어린이집,가람어린이집,서울특별시 성북구 흥천사길 49-23,서울특별시 성북구 돈암동 593,37.5983496,127.0074133,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,14
어린이집,은행나무어린이집,서울특별시 성북구 삼양로9길 14-17,서울특별시 성북구 길음동 1176,37.6091192,127.0218298,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,4,2020-02-28,3070000,서울특별시 성북구,0,14
어린이집,종암중앙어린이집,서울특별시 성북구 종암로19길 18,서울특별시 성북구 종암동 70-110,37.5987021,127.033713,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,15
어린이집,성북생명숲어린이집,서울특별시 성북구 서경로 173,서울특별시 성북구 정릉동 239-2,37.61603256,127.0091835,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,15
어린이집,이화어린이집,서울특별시 성북구 솔샘로 29,,37.6101406,127.0049721,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,16
어린이집,초원어린이집,서울특별시 성북구 월곡로 52,,37.5969008,127.0391028,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,16
어린이집,느티나무어린이집,서울특별시 성북구 아리랑로5길 58,,37.59732054,127.0121158,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,16
어린이집,도담어린이집,서울특별시 성북구 장위로20길 17-7,,37.6131154,127.0435012,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,4,2020-02-28,3070000,서울특별시 성북구,0,10
어린이집,소리어린이집,서울특별시 성북구 오패산로 98-12,서울특별시 성북구 하월곡동 77-214,37.61121979,127.0358485,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,18
어린이집,고려대학교어린이집,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 산1-92,37.58870342,127.0316981,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,9
초등학교,서울묵동초등학교,서울특별시 중랑구 동일로 138길 27,서울특별시 중랑구 중화1동 277-1,37.60335895,127.0808259,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,96
초등학교,서울면일초등학교,서울특별시 중랑구 용마산로100길 13,서울특별시 중랑구 망우3동 440,37.59204241,127.0997953,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,96
초등학교,서울중화초등학교,서울특별시 중랑구 신내로7가길 22,서울특별시 중랑구 신내2동 531,37.60292027,127.094066,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,95
초등학교,서울중랑초등학교,서울특별시 중랑구 봉우재로6길26,서울특별시 중랑구 면목2동 192-1,37.58966381,127.0755031,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,95
초등학교,서울중곡초등학교,서울특별시 중랑구 면목로23길 20,서울특별시 중랑구 면목4동 380,37.57489299,127.0834395,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,95
초등학교,서울신내초등학교,서울특별시 중랑구 용마산로 125나길 22,서울특별시 중랑구 신내1동 444,37.6049335,127.100154,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,95
초등학교,서울면중초등학교,서울특별시 중랑구 용마산로 70길 43,서울특별시 중랑구 면목3.8동 491-1,37.582402,127.0965491,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,95
초등학교,서울면북초등학교,서울특별시 중랑구 용마공원로 5길 32,서울특별시 중랑구 망우3동 119,37.594475,127.1035487,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,95
초등학교,서울면동초등학교,서울특별시 중랑구 면목로57길 32,서울특별시 중랑구 면목본동 551,37.58535305,127.0865941,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,95
초등학교,서울면남초등학교,서울특별시 중랑구 면목로 30나길 38,서울특별시 중랑구 면목7동 583-15,37.57726134,127.087667,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,95
초등학교,서울망우초등학교,서울특별시 중랑구 망우로 72길 49,서울특별시 중랑구 망우본동 153-1,37.59873869,127.1038401,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,95
초등학교,서울상봉초등학교,서울특별시 중랑구 동일로 126가길 11,서울특별시 중랑구 상봉1동 312-1,37.59798021,127.0831709,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,96
어린이집,세화어린이집,서울특별시 중랑구 동일로123길 125,서울특별시 중랑구 중화2동 328-62,37.59993259,127.073783,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,10
어린이집,나래어린이집,서울특별시 중랑구 봉우재로 94-3,서울특별시 중랑구 면목2동 133-3,37.59172695,127.0837119,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,10
어린이집,이화어린이집,서울특별시 중랑구 면목로27길 85,서울특별시 중랑구 면목4동 715-1,37.573952,127.080811,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,6
어린이집,상봉어린이집,서울특별시 중랑구 상봉중앙로6길 57,서울특별시 중랑구 상봉1동 287-1,37.60202594,127.0901512,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,96
어린이집,삼성어린이집,서울특별시 중랑구 면목로88길 9,서울특별시 중랑구 상봉2동 107-1,37.5941501,127.0869214,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,6
어린이집,한내들어린이집,서울특별시 중랑구 동일로139라길 24,서울특별시 중랑구 중화2동 332-48,37.604148,127.0750058,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,97
유치원,이루니유치원,서울특별시 중랑구 신내로7다길 57,서울특별시 중랑구 상봉1동 63,37.60162827,127.0917588,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,15
유치원,봄내유치원,서울특별시 중랑구 면목로61길 50,서울특별시 중랑구 면목본동 547-4,37.585935,127.085535,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,13
유치원,서안유치원,서울특별시 중랑구 동일로140길 15,서울특별시 중랑구 중화1동 282-12,37.604325,127.079934,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,10
유치원,중곡초등학교병설유치원,서울특별시 중랑구 면목로23길 20,서울특별시 중랑구 면목4동 380,37.57489299,127.0834395,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,95
유치원,동원초등학교병설유치원,서울특별시 중랑구 서울특별시 중랑구 송림길 114,서울특별시 중랑구 망우본동 216,37.594978,127.07657,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,97
유치원,수산유치원,서울특별시 중랑구 중랑역로 35-1,서울특별시 중랑구 중화2동 316-30,37.59752737,127.0759685,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,9
유치원,미림유치원,서울특별시 중랑구 공릉로 65,서울특별시 중랑구 묵1동 162-1,37.61646036,127.0793223,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,9
초등학교,서울원묵초등학교,서울특별시 중랑구 숙선옹주로 109,서울특별시 중랑구 묵1동 11,37.6177489,127.0868129,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,97
유치원,동일유치원,서울특별시 중랑구 면목로35길 21,서울특별시 중랑구 면목7동 665-2,37.57814651,127.084613,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,6
유치원,색동유치원,서울특별시 중랑구 동일로109길 31,서울특별시 중랑구 면목2동 183-120,37.591641,127.078386,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,98
유치원,동국유치원,서울특별시 중랑구 용마산로45길 36,서울특별시 중랑구 면목4동 1382,37.57385234,127.087174,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,98
유치원,예원유치원,서울특별시 중랑구 신내로51,서울특별시 중랑구 신내2동 783,37.6059759,127.0947267,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,97
유치원,정암유치원,서울특별시 중랑구 용마산로118길 55,서울특별시 중랑구 망우동 342-60,37.601161,127.1037709,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,17
초등학교,서울새솔초등학교,서울특별시 중랑구 신내역로1길 164,서울특별시 중랑구 신내1동 241,37.61795176,127.1113289,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,13
초등학교,서울묵현초등학교,서울특별시 중랑구 동일로157길 75,서울특별시 중랑구 묵2동 242-55,37.6090795,127.073615,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,4
초등학교,서울중흥초등학교,서울특별시 중랑구 봉화산로 82,서울특별시 중랑구 중화1동 119,37.601635,127.0841443,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,0
초등학교,서울중목초등학교,서울특별시 중랑구 동일로 665,서울특별시 중랑구 면목2동 180-5,37.59008654,127.079339,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,98
초등학교,서울신현초등학교,서울특별시 중랑구 봉화산로 188,서울특별시 중랑구 신내2동 663,37.60581469,127.0935215,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,97
초등학교,서울봉화초등학교,서울특별시 중랑구 신내로 15길 110,서울특별시 중랑구 신내2동 655,37.61357488,127.0924077,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,97
유치원,묵현초등학교병설유치원,서울특별시 중랑구 동일로157길 75,서울특별시 중랑구 묵2동 242-55,37.6090795,127.073615,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,4
초등학교,서울면목초등학교,서울특별시 중랑구 면목로 434,서울특별시 중랑구 면목본동 221,37.59069723,127.0872887,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,97
초등학교,서울동원초등학교,서울특별시 중랑구 송림길 114,서울특별시 중랑구 망우본동 216,37.60457653,127.1044914,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,97
초등학교,서울금성초등학교,서울특별시 중랑구 신내로 21길 55,서울특별시 중랑구 신내2동 651,37.61531395,127.0898591,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,97
초등학교,서울신묵초등학교,서울특별시 중랑구 동일로 149길 46,서울특별시 중랑구 묵2동 246-12,37.60652294,127.0758372,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,96
초등학교,자운,서울특별시 도봉구 마들로13길 166,,37.6577174,127.0463946,도봉구청,도봉경찰서,Y,1,6~12,2019-09-05,3090000,서울특별시 도봉구,0,98
초등학교,가곡초등학교,서울특별시 강서구 공항대로36길 74 (내발산동),,37.5557076,126.8361018,서울특별시 강서구청,강서경찰서,Y,1,4,2020-01-01,3150000,서울특별시 강서구,0,95
초등학교,발산초등학교,서울특별시 강서구 강서로45길 113 (내발산동),,37.55026198,126.8309942,서울특별시 강서구청,강서경찰서,Y,2,10,2020-01-01,3150000,서울특별시 강서구,0,9
초등학교,방화초등학교,서울특별시 강서구 양천로6길 92 (방화동),,37.56870364,126.8074988,서울특별시 강서구청,강서경찰서,Y,1,10,2020-01-01,3150000,서울특별시 강서구,0,95
초등학교,백석초등학교,서울특별시 강서구 공항대로 491 (등촌동),,37.55364729,126.8624253,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,95
초등학교,삼정초등학교,서울특별시 강서구 금낭화로 222 (방화동),,37.58050789,126.8104935,서울특별시 강서구청,강서경찰서,Y,1,18,2020-01-01,3150000,서울특별시 강서구,0,95
초등학교,신곡초등학교,서울특별시 강서구 등촌로13자길 42-14 (화곡동),,37.5390734,126.8560116,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,95
초등학교,정곡초등학교,서울특별시 강서구 방화대로50길 22 (방화동),,37.5769308,126.818936,서울특별시 강서구청,강서경찰서,Y,1,20,2020-01-01,3150000,서울특별시 강서구,0,95
초등학교,창도,서울특별시 도봉구 방학로 32-28,,37.663831,127.0490956,도봉구청,도봉경찰서,Y,3,6~12,2019-09-05,3090000,서울특별시 도봉구,2016-10-19,97
유치원,정곡초등학교(병설유치원),서울특별시 강서구 방화대로50길 22 (방화동),,37.5769308,126.818936,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,95
초등학교,치현초등학교,서울특별시 강서구 방화대로47길 43 (방화동),,37.57591942,126.814673,서울특별시 강서구청,강서경찰서,Y,2,10,2020-01-01,3150000,서울특별시 강서구,0,95
초등학교,송정초등학교,서울특별시 강서구 공항대로3길 18 (공항동),,37.56223179,126.8102817,서울특별시 강서구청,강서경찰서,Y,1,10,2020-01-01,3150000,서울특별시 강서구,2017-09-14,96
초등학교,신월초등학교,서울특별시 강서구 강서로31길 48 (화곡동),,37.54036642,126.8394575,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,96
초등학교,신정초등학교,서울특별시 강서구 곰달래로31가길 27 (화곡동),,37.53207243,126.8523594,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,2017-09-13,96
초등학교,우장초등학교,서울특별시 강서구 화곡로 263 (화곡동),,37.54963737,126.8459831,서울특별시 강서구청,강서경찰서,Y,1,4,2020-01-01,3150000,서울특별시 강서구,2017-10-19,96
유치원,문성유치원,서울특별시 강서구 우현로 8,,37.547055,126.844554,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,97
초등학교,화곡초등학교,서울특별시 강서구 초록마을로 28 (화곡동),,37.5436698,126.8464706,서울특별시 강서구청,강서경찰서,Y,2,10,2020-01-01,3150000,서울특별시 강서구,2017-09-26,96
초등학교,가양초등학교,서울특별시 강서구 허준로 186 (가양동),,37.56221656,126.8585205,서울특별시 강서구청,강서경찰서,Y,1,7,2020-01-01,3150000,서울특별시 강서구,2017-06-22,97
초등학교,개화초등학교,서울특별시 강서구 양천로 11 (방화동),,37.57394274,126.8046641,서울특별시 강서구청,강서경찰서,Y,2,20,2020-01-01,3150000,서울특별시 강서구,2017-10-20,97
초등학교,공진초등학교,서울특별시 강서구 마곡서로 33 (마곡동),,37.557822,126.822611,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,97
유치원,공진초등학교병설유치원,서울특별시 강서구 마곡서로 33 (마곡동),,37.557822,126.822611,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,97
초등학교,공항초등학교,서울특별시 강서구 마곡서1로 68 (마곡동),,37.56308924,126.8216478,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,2017-11-20,97
유치원,공항초등학교병설유치원,서울특별시 강서구 마곡서1로 68 (마곡동),,37.56308924,126.8216478,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,97
초등학교,내발산초등학교,서울특별시 강서구 강서로46길 23 (내발산동),,37.5508811,126.838163,서울특별시 강서구청,강서경찰서,Y,2,7,2020-01-01,3150000,서울특별시 강서구,0,9
유치원,내발산병설유치원,서울특별시 강서구 강서로46길 23 (내발산동),,37.5508811,126.838163,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,9
초등학교,등명초등학교,서울특별시 강서구 강서로56나길 34 (등촌동),,37.56089508,126.8423834,서울특별시 강서구청,강서경찰서,Y,1,10,2020-01-01,3150000,서울특별시 강서구,2018-08-07,97
초등학교,등서초등학교,서울특별시 강서구 화곡로58길 86 (화곡동),,37.551822,126.8550364,서울특별시 강서구청,강서경찰서,Y,2,10,2020-01-01,3150000,서울특별시 강서구,0,97
초등학교,등양초등학교,서울특별시 강서구 강서로56나길 140 (등촌동),,37.5649455,126.8447608,서울특별시 강서구청,강서경찰서,Y,1,10,2020-01-01,3150000,서울특별시 강서구,0,97
초등학교,등원초등학교,서울특별시 강서구 화곡로65길 90 (등촌동),,37.55981308,126.8500834,서울특별시 강서구청,강서경찰서,Y,1,10,2020-01-01,3150000,서울특별시 강서구,0,97
초등학교,등촌초등학교,서울특별시 강서구 등촌로39길 71 (등촌동),,37.54761251,126.8579416,서울특별시 강서구청,강서경찰서,Y,2,6,2020-01-01,3150000,서울특별시 강서구,2016-10-19,97
초등학교,등현초등학교,서울특별시 강서구 화곡로65길 124 (등촌동),,37.56144973,126.8475976,서울특별시 강서구청,강서경찰서,Y,1,10,2020-01-01,3150000,서울특별시 강서구,0,97
초등학교,송화초등학교,서울특별시 강서구 방화대로34길 2 (방화동),,37.56815091,126.8180317,서울특별시 강서구청,강서경찰서,Y,1,10,2020-01-01,3150000,서울특별시 강서구,2017-09-08,97
초등학교,양천초등학교,서울특별시 강서구 양천로 329 (가양동),,37.5701684,126.8395913,서울특별시 강서구청,강서경찰서,Y,1,10,2020-01-01,3150000,서울특별시 강서구,2017-09-22,97
초등학교,염강초등학교,서울특별시 강서구 허준로 221-22 (가양동),,37.561171,126.8642225,서울특별시 강서구청,강서경찰서,Y,2,8,2020-01-01,3150000,서울특별시 강서구,0,97
초등학교,염창초등학교,서울특별시 강서구 양천로 646-28 (염창동),,37.55322433,126.8676002,서울특별시 강서구청,강서경찰서,Y,2,8,2020-01-01,3150000,서울특별시 강서구,0,97
초등학교,월정초등학교,서울특별시 강서구 월정로 176 (화곡동),,37.53499572,126.836292,서울특별시 강서구청,강서경찰서,Y,2,12,2020-01-01,3150000,서울특별시 강서구,2017-11-15,97
초등학교,탑산초등학교,서울특별시 강서구 허준로 109 (가양동),,37.56701674,126.8523675,서울특별시 강서구청,강서경찰서,Y,1,25,2020-01-01,3150000,서울특별시 강서구,2016-06-09,97
초등학교,유석초등학교,서울특별시 강서구 화곡로69길 9 (등촌동),,37.56080163,126.853766,서울특별시 강서구청,강서경찰서,Y,3,12,2020-01-01,3150000,서울특별시 강서구,2017-09-15,97
초등학교,염동초등학교,서울특별시 강서구 양천로73길 17 (염창동),,37.55209431,126.872373,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,2017-11-15,98
초등학교,염경초등학교,서울특별시 강서구 양천로69길 49 (염창동),,37.55500148,126.8712574,서울특별시 강서구청,강서경찰서,Y,2,8,2020-01-01,3150000,서울특별시 강서구,2017-10-19,5
유치원,염경초등학교병설유치원,서울특별시 강서구 양천로69길 49 (염창동),,37.55500148,126.8712574,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,5
초등학교,화일초등학교,서울특별시 강서구 까치산로10길 70 (화곡동),,37.54071221,126.847465,서울특별시 강서구청,강서경찰서,Y,2,8,2020-01-01,3150000,서울특별시 강서구,0,5
유치원,화일초등학교병설유치원,서울특별시 강서구 까치산로10길 70 (화곡동),,37.54071221,126.847465,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,5
유치원,수명초등학교,서울특별시 강서구 수명로1길 84 (내발산동),,37.55277438,126.823844,서울특별시 강서구청,강서경찰서,Y,1,12,2020-01-01,3150000,서울특별시 강서구,2017-09-19,8
유치원,등마초등학교,서울특별시 강서구 등촌로35길 12 (등촌동),,37.5420258,126.8616338,서울특별시 강서구청,강서경찰서,Y,1,8,2020-01-01,3150000,서울특별시 강서구,0,9
유치원,미도유치원,서울특별시 강서구 공항대로58가길 39 (등촌동),,37.550429,126.8609735,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,97
유치원,보라유치원,"서울특별시 강서구 공항대로39길 100 (등촌동, 대림아파트)",,37.56361546,126.847394,서울특별시 강서구청,강서경찰서,Y,1,10,2020-01-01,3150000,서울특별시 강서구,0,97
유치원,수미유치원,서울특별시 강서구 강서로17길 130 (화곡동),,37.532117,126.838533,서울특별시 강서구청,강서경찰서,Y,1,10,2020-01-01,3150000,서울특별시 강서구,0,97
유치원,신영유치원,서울특별시 강서구 곰달래로25길 4 (화곡동),,37.530958,126.849217,서울특별시 강서구청,강서경찰서,Y,1,8,2020-01-01,3150000,서울특별시 강서구,0,97
유치원,예지유치원,서울특별시 강서구 남부순환로11가길 89 (공항동),,37.5576234,126.8132178,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,97
유치원,대유유치원,서울특별시 강서구 곰달래로57길 39 (화곡동),,37.53400816,126.861588,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,98
유치원,등촌이화유치원,서울특별시 강서구 화곡로63가길 26 (등촌동),,37.5597383,126.847951,서울특별시 강서구청,강서경찰서,Y,1,10,2020-01-01,3150000,서울특별시 강서구,0,97
유치원,방화이화유치원,서울특별시 강서구 양천로17길 4-55 (방화동),,37.57409045,126.8135129,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,95
유치원,새싹유치원,서울특별시 강서구 곰달래로49길 10 (화곡동),,37.53221274,126.8580387,서울특별시 강서구청,강서경찰서,Y,1,9,2020-01-01,3150000,서울특별시 강서구,0,98
유치원,새화곡유치원,서울특별시 강서구 강서로15길 40 (화곡동),,37.5323019,126.843815,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,96
유치원,국제유치원,서울특별시 강서구 양천로30길 4 (마곡동),,37.57051178,126.822935,서울특별시 강서구청,강서경찰서,Y,1,8,2020-01-01,3150000,서울특별시 강서구,0,99
유치원,선미유치원,서울특별시 강서구 까치산로2길 43 (화곡동),,37.53933048,126.843663,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,3
유치원,신세기유치원,"서울특별시 강서구 허준로 47 (가양동, 가양2단지아파트)",,37.57101339,126.8465865,서울특별시 강서구청,강서경찰서,Y,1,25,2020-01-01,3150000,서울특별시 강서구,0,3
유치원,우일유치원,서울특별시 강서구 곰달래로47길 88 (화곡동),,37.5351277,126.855313,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,3
유치원,서강유치원,서울특별시 강서구 금낭화로13길 47-9 (방화동),,37.571228,126.8084024,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,98
유치원,윤서유치원,"서울특별시 강서구 화곡로13길 107 (화곡동, 화곡푸르지오)",,37.54724363,126.8322457,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,4
유치원,등촌제일유치원,서울특별시 강서구 화곡로66길 118 (등촌동),,37.555424,126.859332,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,97
유치원,동그라미유치원,서울특별시 강서구 화곡로52길 14 (화곡동),,37.5501136,126.8491643,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,98
유치원,예일유치원,서울특별시 강서구 강서로47길 126,,37.55370121,126.8291829,서울특별시 강서구청,강서경찰서,Y,1,20,2020-01-01,3150000,서울특별시 강서구,0,9
유치원,강서유치원,서울특별시 강서구 까치산로 116 (화곡동),,37.54821183,126.8500391,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,9
유치원,윤희유치원,서울특별시 강서구 강서로 216-23,,37.54573377,126.837554,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,96
유치원,예은유치원,서울특별시 강서구 화곡본동 까치산로4길 101-5,,37.538834,126.847243,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,16
어린이집,발산어린이집,서울특별시 강서구 우장산로 45 (내발산동),,37.554404,126.8422023,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,9
어린이집,프란체스코어린이집,서울특별시 강서구 방화대로5다길 22-12 (공항동),,37.5555119,126.8146107,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,97
어린이집,CEC어린이집,서울특별시 강서구 화곡로13길 66 (화곡동),,37.5427125,126.8330272,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,97
어린이집,으뜸어린이집,서울특별시 강서구 곰달래로53길 30-20 (화곡동),,37.53365332,126.860173,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,9
어린이집,상아어린이집,서울특별시 강서구 강서로56가길 55 (등촌동),,37.562025,126.840249,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,11
어린이집,동산어린이집,서울특별시 강서구 양천로75길 44 (염창동),,37.55153551,126.875539,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,11
어린이집,이레어린이집,서울특별시 강서구 금낭화로11길 48 (방화동),,37.56950782,126.810033,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,14
어린이집,밤비니어린이집,서울특별시 강서구 남부순환로7길 39 (공항동),,37.558943,126.8095884,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,14
특수학교,교남학교,서울특별시 강서구 까치산로22길 38 (화곡동),,37.54796965,126.8523507,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,97
어린이집,LG사이언스파크어린이집,서울특별시 강서구 마곡중앙10로 30(마곡동),,37.56340246,126.8312316,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,19
어린이집,하늘어린이집,서울특별시 강서구 초록마을로 106(화곡본동),,37.53900534,126.8514134,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,19
